"lat","lon","pc_code","pc_location","pc_name"
31.98411603,68.31497182,1217220,"ماشوری کلی","د مشوری کلی جومات"
32.185088,68.259258,1217221,"مرجان کلی","مرجان جومات"
32.18077701,68.30884724,1217230,"گلالبی","میراج جماعت"
32.08993908,68.67657091,1218237,"وور","ولسوالی مرکز"
32.09054251,68.67342765,1218238,"وور","کلینیک"
33.58350007,69.23321589,1301011,"دولت زی","خدایداد خیلو لیسه"
33.62450347,69.28732015,1301012,"بالا ده","مکتب بالا ده"
33.75870391,69.38023399,1302196,"مچلغو","د مچلغو کلینیک"
33.74447566,69.40928675,1302197,"مموزی","د مموزیو منځنی ښوونځی"
33.45436018,68.8880439,1303087,"کولالگو","دولت خان مسجد"
33.43677864,68.97591714,1303092,"گلدت خیل","د نوی کوهی مسجد"
33.36105506,69.1886632,1303094,"سورکی","مکتب سورکی"
33.35884095,69.13877371,1303095,"سورکی","سالح خیل شاه محمد هجره"
33.68108725,69.4583012,1306039,"کلگر","د کلگر مکتب"
33.65871404,69.40080131,1306040,"مچ","مچ مسجد"
33.94464683,69.71400923,1307054,"علی خیل","مصری خیلو مسجد"
33.96721958,69.67197019,1307055,"مری خیل","د ماری خیلو مکتب"
33.98798269,69.81600124,1307065,"بلاووټ","محمد الله مکتب"
33.95256067,69.74540331,1307067,"خوازی خیل","د میر محمد دکان"
33.98287045,69.77850402,1307071,"علی سنگئ","د امام اعظم مکتب"
35.620500472,70.00519028,0807106,"قلعه","خیمه"
35.698133394,70.103281933,0807107,"چمار پائین","مسجد چمار"
35.26407496,69.47058457,0802021,"داکه","مکتب متوسطه دخترانه داکه"
35.24799281,69.39800091,0805035,"تاواخ","مدرسه تاواخ"
35.23019414,69.44241994,0805036,"قریه گنه","مدرسه گنه"
35.265917897,69.315965545,0806093,"دوآبی مر غی و آرزو شتل","دوآبی مرغی و آروی شتل"
35.60824137,69.99008661,0807072,"کوهسور","مسجد کوهسور"
35.64437665,69.90917096,0807073,"ده خاواک","مکتب ده خاواک"
35.70442869,70.11460332,0807083,"پس مزار","مسجد جامع پس مزار"
35.64107319,69.87859672,0807094,"قریه چونی","خیمه قریه چونی"
35.690634925,70.082968733,0807096,"بوسی","چمن بوسی"
35.26048036,69.86932016,0808063,"گلاب خیل","مسجد گلاب خیل"
35.22968986,69.74933087,0808064,"پرنگال","مسجد روبی صلاح"
35.96450088,68.66403235,0901018,"قریه نیاز الله","مسجد  نیاز الله"
35.9950519,68.6454205,0901019,"باغ شمال","مکتب سید جمال الدین افغان چشمه شیر سرک مزار پلجمری"
36.01679952,68.56501469,0901031,"امرخیل جلادخان","امرخیل جلادخان"
36.02755894,68.59146194,0901032,"مکتب سرخ کوتل","کهنه مسجد"
36.07817585,68.63705357,0901037,"ناحیه سوم","مکتب عمر خیل بی بی آینه"
36.05524935,68.59737482,0901038,"قریه عیسی بای","مکتب چشمه شیر"
36.09086726,68.56937253,0901041,"قریه هزاردو","مکتب الجهاد مهاجرین"
35.85377293,68.7645338,0901227,"مکتب مزار دره","مسجد قریه مزار دره"
35.81815887,68.48881355,0902079,"تندره","تندره مسجد جامع بن نقاء"
35.77968628,68.67967922,0902080,"دشتک علی جم","مکتب دشتک علی جم"
35.84516712,68.43190947,0902084,"پشه قل","لیسه پشه قل"
35.91227684,68.49606629,0902085,"مرکز ولسوالی دهنه غوری","لیسه عزیزان بابا"
35.72006497,68.59047672,0902088,"کمپیرک بالا","لیسه کمپیرک بالا"
35.73543789,68.51429175,0902089,"آش خواجه","شلکتو مسجد آش خواجه"
35.82782689,68.81673596,0903097,"چهل کپه","مکتب چهل کپه"
35.63053222,68.40979349,0903098,"مرکز کیان","مکتب کیان"
36.0693105,68.96207303,0904133,"بره قی","مکتب حضرت عباس"
36.09549998,69.02068944,0904134,"لکن خیل","مکتب لکن خیل"
35.98997844,69.08651836,0904136,"خواجه خضر","لیسه خواج خضر"
36.01194133,69.12829738,0904137,"دو آبی","مکتب دوابی"
36.23459075,68.85254523,0905045,"هوفیانی حسن تال","مکتب لیسه حسن تال"
36.22774785,68.69723318,0905046,"قریه منگل ها","لیسه ذکور منگل ها"
36.25601236,68.75241942,0905051,"شاهی خیل","مکتب متوسطه شاهی خیل"
36.27027777,68.70277777,0905052,"قریه شاهی خیل","مسجد جامع علاوالدین"
36.10168107,68.85929142,0905055,"شیخ جلال","مکتب شیخ جلال"
36.17443214,68.7505911,0905056,"شهربغلان جدید","مکتب نسوان بغلان جدید"
36.23842111,68.54272161,0905064,"قریه بایسقال","بایسقال"
36.19472415,68.69626682,0905065,"قشلاق عرب ها","طرف جپ قصرخیل  قشلاق عرب ها"
35.60451848,68.85893659,0906116,"گزان پایان","مسجد گزان"
35.58569539,69.02109946,0906117,"سرتل باجگاه","مکتب لیسه  باجگاه"
35.49784721,68.88294371,0906119,"قریه خوب دره","مکتب لیسه"
35.60065362,68.91678711,0906241,"ترکان","مسجد فراق دره"
35.6631639,69.3032412,0908182,"قریه ارزنگان","مسجد قریه ارزنگان"
35.70093944,69.22879551,0908183,"کمیخلر","مسجد  کمیخلر"
35.7361235,69.42887567,0908185,"پشه ئی","مدرسه امام قطیبه"
35.67573367,69.3244011,0908186,"سنگبران","مدرسه سنگبران"
35.71495333,69.31744193,0908251,"ساکه","مسجد شریف ساکه"
36.07081141,69.31471458,0909190,"گدری","مکتب غوری سنگ"
35.94787906,69.25170609,0909192,"قریه مهرداد","لیسه  مولوی سید احمد"
35.93190219,69.26522714,0909193,"یرم علیا","لیسه یرم علیا"
36.04119475,69.25109427,0909195,"خواجه هجران","مکتب ابتدائیه خواجه هجران"
36.05963317,69.36542801,0909196,"گدری","مکتب ابتدائیه"
36.06219648,69.28714327,0909200,"گدری","مسجد جامع گدری"
